P36006	P34087	0.0	0.5	0.631218887545	0.381496881497
P04821	P40556	0.0	0.0	0.685310110441	0.529126213592
Q05080	Q03758	0.0	0.0833333333333	0.682250046387	0.216432865731
Q12163	P40217	0.0	0.4	0.38713273147	0
Q05080	P09064	0.0	0.454545454545	0.705902840142	0
P43603	P17423	0.0	0.636363636364	0.372624938158	0
Q05080	P40160	1.0	0.875	0.292468528826	0
P38822	P43609	1.0	0.818181818182	0.338305957074	0.194386694387
P38822	P38756	0.0	0.529411764706	0.623194803071	0.468269873079
Q07533	P39998	1.0	1.0	0.158655253931	0.018711018711
P43603	P02400	1.0	1.0	0.620483165635	0.511022044088
P36006	P53060	0.0	0.384615384615	0.781193629197	0.022869022869
P39969	P40187	0.636363636364	0.636363636364	0.549918145934	0.014553014553
P39969	P53048	0.0	0.285714285714	0.381434938541	0.441747572816
P40073	P40317	1.0	1.0	0.462807339138	0.484931506849
P43603	Q08963	0.0	0.4375	0.62098261244	0.73413493654
P36006	P54999	0.0	0.461538461538	0.48098073235	0
P39969	Q12473	0.0	0.307692307692	0.327798622963	0.322245322245
P15891	P40544	0.0	0.153846153846	0.456265693507	0.344074844075
P38822	P21651	1.0	0.928571428571	0.41920465872	0
P40073	P27476	0.0	0.5625	0.303473073377	0.461839530333
Q12163	P29340	0.0	0.375	0.404414296162	0.731898238748
P36006	P40325	0.0	0.388888888889	0.677560838088	0.302605210421
Q06449	Q07980	0.0	0.333333333333	0.429413844763	0.633266533066
P32790	P53064	0.0	0.416666666667	0.576389984778	0.014553014553
P11710	P0CX50	0.0	0.466666666667	0.541362419931	0.106796116505
Q05080	Q12068	0.0	0.181818181818	0.562341752449	0
Q12163	Q08968	0.0	0.454545454545	0.514395064449	0.0977130977131
P32790	P38075	0.0	0.5625	0.595149779458	0
P38753	P40165	0.0	0.909090909091	0.359559543172	0.806652806653
P40073	P54784	0.153846153846	0.615384615385	0.342371300207	0.511022044088
P32790	P05085	0.0	0.5	0.65993208264	0
Q12163	Q08970	0.0	0.529411764706	0.508212937323	0
P32790	P38856	0.0	0.333333333333	0.818606323778	0.404809619238
Q05080	P48239	0.0	0.5	0.399554652046	0.296477495108
P38822	P38181	0.411764705882	0.647058823529	0.259806789627	0.191780821918
P32790	P87275	0.0	0.0	0.696344872775	0
P38822	Q12103	0.0833333333333	0.5	0.57243751871	0
P39743	Q04370	0.0	0.384615384615	0.635762128743	0.577669902913
P38822	Q03322	1.0	1.0	0.36583342621	0.693386773547
P36006	P40354	0.0	0.555555555556	0.290379026671	0
P29366	P36170	1.0	1.0	0.324051182875	0.520547945205
P53281	P05738	0.0	0.466666666667	0.679320667452	0.322245322245
P32790	P53397	0.0	0.545454545455	0.276894857088	0.022869022869
P38822	P40963	0.0	0.833333333333	0.24352765078	0.022869022869
P11710	P53185	0.0	0.866666666667	0.613326630666	0
P47068	P0CX71	0.0	0.615384615385	0.498220109577	0.494802494802
P29366	P38079	0.0	0.0	0.302364813941	0.0561330561331
P38822	P32602	0.0	0.384615384615	0.662391933824	0.365904365904
P43603	Q05359	0.0	0.5	0.612560939223	0.73413493654
Q07533	P38797	0.0	0.722222222222	0.318800531195	0
P32790	P0CX51	0.0	0.4	0.599453702946	0.315533980583
